target_id,target_label,target_type,short_code,relation,confidence,path
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/2458oc7f,reachable,topology-candidate,short:tinyurl.com/2458oc7f -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/27t3wvhk,reachable,topology-candidate,short:tinyurl.com/27t3wvhk -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/295gmku5,reachable,topology-candidate,short:tinyurl.com/295gmku5 -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/29ou53s8,reachable,topology-candidate,short:tinyurl.com/29ou53s8 -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/29qvy5md,reachable,topology-candidate,short:tinyurl.com/29qvy5md -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/2a92y4sl,reachable,topology-candidate,short:tinyurl.com/2a92y4sl -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/2aapkz5j,reachable,topology-candidate,short:tinyurl.com/2aapkz5j -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/2bn572m5,reachable,topology-candidate,short:tinyurl.com/2bn572m5 -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/2bt58wnv,reachable,topology-candidate,short:tinyurl.com/2bt58wnv -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/2cqhrrwu,reachable,topology-candidate,short:tinyurl.com/2cqhrrwu -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,tinyurl.com/2cs8e89s,reachable,topology-candidate,short:tinyurl.com/2cs8e89s -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,v.gd/MAVmapnames618x,reachable,topology-candidate,short:v.gd/MAVmapnames618x -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,vanderbi.lt/jqinv11method,reachable,topology-candidate,short:vanderbi.lt/jqinv11method -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,vanderbi.lt/jqinv11raw,reachable,topology-candidate,short:vanderbi.lt/jqinv11raw -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,vanderbi.lt/jqinv11roundn,reachable,topology-candidate,short:vanderbi.lt/jqinv11roundn -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,vanderbi.lt/jqinv11rounds,reachable,topology-candidate,short:vanderbi.lt/jqinv11rounds -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/jsallwrap260618,vanderbi.lt/jsallwrap260618,shortener,vanderbi.lt/jqinv11tool,reachable,topology-candidate,short:vanderbi.lt/jqinv11tool -> proxy:jqp -> short:vanderbi.lt/jsallwrap260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/29f3yg8n,direct,observed,short:tinyurl.com/29f3yg8n -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,da.gd/AIkxw,reachable,topology-candidate,short:da.gd/AIkxw -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,da.gd/lciIM,reachable,topology-candidate,short:da.gd/lciIM -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,da.gd/X3kAcr,reachable,topology-candidate,short:da.gd/X3kAcr -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,da.gd/ZlqPz,reachable,topology-candidate,short:da.gd/ZlqPz -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,is.gd/MAImapnames618x,reachable,topology-candidate,short:is.gd/MAImapnames618x -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,is.gd/MAIMarkdownRaw618x,reachable,topology-candidate,short:is.gd/MAIMarkdownRaw618x -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/22m5688o,reachable,topology-candidate,short:tinyurl.com/22m5688o -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/22vjdvud,reachable,topology-candidate,short:tinyurl.com/22vjdvud -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/23etx9pr,reachable,topology-candidate,short:tinyurl.com/23etx9pr -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/23hyf8gf,reachable,topology-candidate,short:tinyurl.com/23hyf8gf -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/23ozec4x,reachable,topology-candidate,short:tinyurl.com/23ozec4x -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/243he2ud,reachable,topology-candidate,short:tinyurl.com/243he2ud -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/243p7cvp,reachable,topology-candidate,short:tinyurl.com/243p7cvp -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/2458oc7f,reachable,topology-candidate,short:tinyurl.com/2458oc7f -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/264mu9qz,reachable,topology-candidate,short:tinyurl.com/264mu9qz -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/27t3wvhk,reachable,topology-candidate,short:tinyurl.com/27t3wvhk -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/295gmku5,reachable,topology-candidate,short:tinyurl.com/295gmku5 -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/29ou53s8,reachable,topology-candidate,short:tinyurl.com/29ou53s8 -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/29qvy5md,reachable,topology-candidate,short:tinyurl.com/29qvy5md -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/2a92y4sl,reachable,topology-candidate,short:tinyurl.com/2a92y4sl -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/2aapkz5j,reachable,topology-candidate,short:tinyurl.com/2aapkz5j -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/2avr35wv,reachable,topology-candidate,short:tinyurl.com/2avr35wv -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/2bn572m5,reachable,topology-candidate,short:tinyurl.com/2bn572m5 -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/2bt58wnv,reachable,topology-candidate,short:tinyurl.com/2bt58wnv -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/2cqhrrwu,reachable,topology-candidate,short:tinyurl.com/2cqhrrwu -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/2cs8e89s,reachable,topology-candidate,short:tinyurl.com/2cs8e89s -> proxy:viglink -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,tinyurl.com/secmascounty,reachable,topology-candidate,short:tinyurl.com/secmascounty -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,v.gd/MAVmapnames618x,reachable,topology-candidate,short:v.gd/MAVmapnames618x -> proxy:jqp -> short:vanderbi.lt/maallraw260618
short:vanderbi.lt/maallraw260618,vanderbi.lt/maallraw260618,shortener,v.gd/MAVMarkdownRaw618x,reachable,topology-candidate,short:v.gd/MAVMarkdownRaw618x -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618
